Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Sleep_Hours,Motivation_Level,Teacher_Quality,School_Type,Internet_Access,Family_Income,Parental_Involvement,Parental_Education_Level,Distance_from_Home,Physical_Activity,Peer_Influence,Access_to_Resources,Extracurricular_Activities,Health,Study_Environment,Exam_Score
4,43,39,4,6,Low,Poor,Private,No,Medium,Low,,17.0,1,Positive,Low,No,2,Good,41
3,48,68,4,8,Low,Poor,Private,Yes,Low,Low,School,20.0,1,Positive,High,Yes,5,Good,63
1,46,48,4,4,Low,Good,Private,No,High,Medium,Postgraduate,3.0,6,Positive,High,No,2,Average,42
10,89,93,3,6,Medium,Average,Public,No,High,Low,Graduate,27.0,5,Positive,Medium,No,5,Good,95
5,47,48,1,7,Low,Good,Private,Yes,Medium,High,Graduate,6.0,6,Neutral,Medium,No,3,Poor,51
1,82,91,2,9,Medium,Good,Private,No,Low,High,,16.0,4,Negative,Medium,No,3,Average,82
1,46,42,0,5,Low,Good,Public,Yes,Medium,High,Graduate,10.0,4,Negative,Low,No,1,Good,41
2,80,54,1,8,Medium,Poor,Public,Yes,High,High,School,,1,Negative,Low,Yes,5,Good,61
4,79,71,2,4,Low,,Public,Yes,Medium,Medium,,8.0,5,Positive,Low,Yes,1,Average,67
6,42,68,3,6,Low,,Private,No,Medium,Medium,,17.0,3,Positive,Medium,No,5,Good,61
8,56,59,2,3,Medium,Average,Public,No,High,Medium,,,1,Positive,Medium,Yes,3,Poor,64
3,41,34,1,9,Medium,Average,Private,No,High,Low,School,7.0,1,Negative,High,No,1,Poor,42
1,54,47,2,9,High,Good,Private,Yes,High,High,,24.0,4,Positive,Low,Yes,2,Poor,54
3,85,50,0,6,Low,Average,Private,No,Medium,High,,5.0,2,Negative,High,No,3,Average,63
3,68,79,3,9,Low,Good,Public,No,Medium,Medium,Graduate,8.0,2,Positive,Medium,Yes,4,Good,82
5,89,35,0,7,Medium,Poor,Private,Yes,Medium,Low,Postgraduate,29.0,5,Negative,High,Yes,3,Poor,62
11,87,79,3,7,Medium,Good,Public,No,Low,Medium,Postgraduate,,6,Positive,Low,Yes,3,Average,95
4,91,95,3,3,Low,Poor,Public,No,Low,High,School,1.0,5,Neutral,Medium,No,4,Average,86
4,61,30,2,4,Low,Poor,Public,Yes,High,High,Postgraduate,2.0,2,Positive,Low,Yes,5,Good,44
9,43,86,0,7,Medium,Average,Private,Yes,Low,Medium,School,4.0,1,Negative,Medium,No,4,Good,78
7,96,59,3,4,Medium,Poor,Public,No,High,High,,1.0,1,Negative,Low,No,5,Good,72
4,91,87,3,4,Low,Average,Private,No,Medium,Medium,Graduate,29.0,6,Negative,High,Yes,1,Average,79
3,45,81,2,6,Medium,,Private,Yes,High,Medium,School,21.0,3,Neutral,Medium,Yes,1,Good,60
6,77,66,1,4,Medium,Average,Public,Yes,Medium,Medium,School,,5,Neutral,Low,Yes,1,Poor,72
3,65,77,1,8,Low,Good,Private,Yes,High,Medium,School,,6,Negative,Medium,Yes,4,Good,73
6,50,30,4,7,High,Average,Public,No,Low,High,School,2.0,4,Negative,Medium,Yes,5,Good,48
11,65,48,4,7,Medium,Average,Public,Yes,Medium,Low,,7.0,5,Negative,Low,Yes,2,Poor,68
11,56,75,3,5,High,Poor,Public,No,Medium,High,Postgraduate,2.0,1,Positive,High,Yes,3,Poor,82
9,63,96,1,9,Medium,,Public,Yes,Medium,Medium,Postgraduate,25.0,0,Negative,Medium,Yes,4,Poor,91
6,67,31,3,4,High,Average,Private,No,Low,High,School,6.0,5,Positive,Low,No,1,Poor,59
4,74,85,0,5,Medium,Average,Public,Yes,Low,Low,Postgraduate,8.0,0,Neutral,Medium,Yes,2,Poor,76
5,70,46,1,6,High,,Private,Yes,Low,High,Postgraduate,3.0,6,Neutral,High,No,5,Average,56
6,52,51,1,5,High,,Private,No,Medium,Medium,School,21.0,4,Negative,High,No,5,Poor,58
11,93,56,1,9,Medium,Poor,Public,Yes,High,Low,School,19.0,6,Neutral,Low,No,5,Good,82
3,74,84,4,4,High,Poor,Private,Yes,High,High,Postgraduate,9.0,0,Positive,High,Yes,4,Average,74
8,55,61,2,9,Low,Average,Public,No,Low,Low,Graduate,1.0,0,Positive,Medium,Yes,3,Good,72
4,54,89,2,7,Low,,Public,No,High,High,Postgraduate,8.0,4,Negative,High,Yes,3,Poor,74
8,82,57,4,6,Low,Average,Public,Yes,Medium,Low,School,6.0,5,Negative,High,No,2,Good,70
10,57,57,4,4,High,Average,Private,Yes,Medium,Medium,Postgraduate,23.0,1,Neutral,High,No,1,Good,74
10,86,54,4,6,Medium,,Public,No,Low,Medium,Postgraduate,2.0,1,Negative,Medium,Yes,1,Average,76
3,76,55,2,3,High,,Private,No,Low,Low,Graduate,23.0,3,Negative,High,Yes,1,Good,56
10,87,46,3,4,Medium,Average,Public,No,High,High,Postgraduate,14.0,1,Negative,Medium,No,1,Average,71
7,87,36,4,3,High,Good,Private,No,High,Medium,Postgraduate,,6,Positive,Low,Yes,2,Good,68
11,88,85,3,5,Medium,Average,Public,Yes,High,High,School,7.0,0,Neutral,Medium,No,2,Good,95
9,80,93,3,4,High,Poor,Private,Yes,Low,Low,,11.0,6,Negative,Medium,No,5,Poor,93
4,66,49,0,3,High,Average,Public,Yes,Low,High,Postgraduate,16.0,0,Negative,Low,Yes,4,Good,64
8,94,67,2,8,Low,Good,Private,No,Low,Low,Postgraduate,24.0,3,Negative,High,Yes,3,Average,86
3,74,87,3,7,High,,Public,No,Medium,High,School,2.0,4,Positive,High,No,2,Poor,82
7,91,45,2,5,Low,Good,Private,Yes,High,Low,School,26.0,6,Positive,Low,Yes,3,Poor,65
3,84,80,2,4,Medium,Good,Public,No,Low,Low,Graduate,18.0,0,Negative,High,Yes,5,Poor,82
7,93,56,0,4,Medium,Poor,Private,No,Low,Low,Graduate,19.0,1,Neutral,High,Yes,5,Poor,66
11,74,80,2,7,Low,Good,Public,Yes,Low,Low,Graduate,10.0,1,Positive,Low,Yes,2,Poor,91
10,67,45,3,7,High,Average,Public,Yes,High,High,School,4.0,6,Negative,High,No,1,Good,74
10,78,89,1,9,Medium,Good,Public,No,High,Medium,School,24.0,6,Neutral,Low,No,4,Poor,95
11,77,69,3,3,High,Average,Private,Yes,Medium,Low,School,28.0,6,Negative,High,No,3,Good,87
11,48,96,3,3,High,Average,Private,Yes,Medium,Low,School,3.0,1,Neutral,High,No,3,Good,86
6,51,31,2,3,High,Average,Public,No,Medium,Medium,Graduate,13.0,0,Positive,High,No,5,Good,54
2,54,77,3,9,Medium,Average,Private,No,Medium,Medium,Graduate,6.0,2,Neutral,High,Yes,3,Average,65
11,60,81,1,6,Medium,Poor,Public,No,Low,Low,Graduate,29.0,0,Positive,Low,No,1,Good,78
3,91,53,2,5,High,Average,Public,No,Medium,Low,School,10.0,0,Positive,Medium,Yes,2,Good,63
6,74,31,4,4,Low,Poor,Public,Yes,Low,High,,27.0,2,Neutral,Medium,Yes,4,Poor,51
4,81,94,3,5,Low,Good,Private,No,Low,Medium,School,,2,Positive,Low,Yes,4,Good,80
6,72,49,3,7,Low,Average,Public,No,High,High,School,10.0,1,Neutral,Low,No,1,Poor,62
1,90,63,0,8,High,,Private,Yes,Low,Low,Postgraduate,2.0,6,Neutral,High,No,3,Average,68
10,58,70,4,5,Low,Poor,Private,Yes,High,Low,Graduate,20.0,1,Positive,High,Yes,1,Good,76
1,94,70,4,5,Medium,Average,Public,Yes,Medium,Low,Graduate,15.0,1,Positive,Medium,No,4,Average,68
3,62,52,1,3,Low,Average,Private,No,Medium,Low,Postgraduate,,0,Positive,Medium,Yes,1,Poor,51
8,52,67,4,7,Low,,Private,No,High,Medium,Graduate,11.0,5,Positive,Low,Yes,4,Poor,66
8,83,73,0,5,High,Good,Private,Yes,High,High,School,24.0,4,Positive,Low,No,3,Poor,86
11,40,96,1,4,Medium,Poor,Public,No,Medium,Medium,Graduate,1.0,5,Negative,High,Yes,4,Poor,79
4,90,91,4,3,Medium,Good,Public,Yes,Low,Low,School,28.0,6,Negative,High,Yes,1,Poor,83
6,68,41,1,9,Low,Good,Private,No,Low,High,School,25.0,3,Negative,High,No,5,Average,64
8,63,59,4,5,High,Good,Private,Yes,High,Low,School,22.0,4,Negative,Medium,No,4,Average,71
7,55,94,4,7,High,Average,Public,Yes,Low,Medium,Postgraduate,16.0,2,Negative,Medium,Yes,5,Average,83
11,64,70,4,8,Low,Poor,Public,Yes,Low,Low,Graduate,12.0,0,Neutral,Low,Yes,5,Poor,81
7,94,49,3,4,Medium,Average,Private,Yes,Medium,Medium,School,29.0,5,Positive,Medium,No,5,Average,68
4,62,35,4,8,Medium,Poor,Public,Yes,High,Medium,Graduate,12.0,0,Negative,High,Yes,1,Good,53
9,67,33,3,7,Medium,Good,Public,Yes,Medium,Low,Postgraduate,19.0,3,Neutral,Low,No,1,Good,61
10,86,39,2,7,High,Average,Private,No,Low,Low,Graduate,13.0,6,Neutral,Medium,Yes,3,Average,72
6,55,80,0,7,Low,Average,Public,No,Low,Medium,Graduate,8.0,4,Negative,High,Yes,4,Good,72
11,82,67,1,8,High,,Private,Yes,Medium,High,Graduate,2.0,2,Negative,Low,No,2,Good,90
3,95,30,1,6,Medium,Good,Private,No,Low,Medium,Graduate,27.0,3,Negative,Medium,No,5,Average,57
5,77,37,2,4,High,,Private,No,Low,High,Postgraduate,19.0,0,Negative,Low,No,4,Poor,54
5,50,92,4,7,Medium,Good,Private,No,Medium,Medium,Graduate,14.0,3,Neutral,Low,No,5,Average,80
5,42,62,0,6,Low,Average,Public,No,Low,Low,School,23.0,1,Positive,Medium,No,3,Good,60
8,54,44,2,3,Medium,,Public,Yes,Medium,Medium,Postgraduate,27.0,4,Positive,High,No,1,Average,56
9,40,60,2,6,Low,Good,Public,No,High,High,Graduate,1.0,2,Neutral,Medium,No,2,Average,67
9,46,50,1,3,High,,Public,No,Low,High,Graduate,25.0,1,Negative,High,No,1,Average,58
6,40,32,3,8,High,Average,Private,No,Low,High,School,26.0,4,Positive,Low,No,3,Good,54
6,88,95,3,9,High,Poor,Public,Yes,Medium,High,Postgraduate,,1,Negative,High,Yes,3,Average,95
9,71,64,4,9,Medium,Poor,Private,Yes,High,High,Postgraduate,19.0,3,Positive,High,Yes,5,Poor,81
4,48,70,4,6,Low,Poor,Private,No,Low,Medium,School,14.0,2,Positive,Low,Yes,1,Good,64
6,68,88,2,8,High,Poor,Private,No,Low,Low,Graduate,4.0,5,Positive,Medium,No,1,Poor,81
4,65,45,4,7,High,Poor,Public,No,High,Low,Graduate,2.0,3,Neutral,Low,No,2,Average,60
11,62,85,3,6,Low,Poor,Private,No,Low,Medium,Postgraduate,10.0,3,Negative,High,No,4,Good,85
1,84,74,0,6,Medium,Average,Private,No,Medium,Low,Postgraduate,27.0,6,Positive,Medium,Yes,3,Poor,74
7,82,88,1,7,High,Average,Public,Yes,High,Medium,Graduate,,4,Positive,Medium,No,5,Average,92
10,68,79,3,3,Medium,Poor,Private,Yes,High,High,School,15.0,2,Positive,Low,Yes,2,Average,76
11,91,41,4,7,Medium,Good,Public,No,Low,Medium,School,1.0,2,Negative,Low,No,1,Good,81
6,77,41,1,4,Medium,Poor,Public,No,High,Low,Graduate,29.0,3,Positive,High,Yes,5,Poor,56
9,72,62,1,9,High,Average,Private,No,High,Low,School,11.0,6,Neutral,Medium,Yes,3,Good,76
7,46,78,2,9,High,Good,Private,Yes,High,Low,Postgraduate,16.0,2,Positive,Medium,Yes,3,Average,77
7,51,50,4,6,Low,Good,Public,Yes,Low,Medium,Graduate,13.0,0,Positive,Low,No,4,Average,55
2,70,89,2,4,Low,Good,Public,No,High,Medium,School,8.0,6,Neutral,Low,Yes,1,Poor,77
11,71,81,1,7,Medium,Average,Private,Yes,Low,Medium,School,27.0,2,Negative,High,No,3,Poor,83
9,93,83,2,9,High,Good,Private,No,High,Low,Postgraduate,9.0,3,Negative,High,No,5,Average,95
10,59,68,4,8,Medium,Average,Private,Yes,Medium,Medium,Postgraduate,15.0,0,Positive,Medium,No,5,Average,70
9,94,78,3,7,Low,Average,Private,Yes,High,Medium,Graduate,25.0,6,Negative,Low,No,5,Average,93
6,90,93,0,5,Medium,Poor,Private,Yes,High,Low,Postgraduate,26.0,0,Neutral,High,No,1,Average,95
3,56,55,3,4,Medium,Average,Private,Yes,High,High,Postgraduate,29.0,4,Negative,Medium,Yes,1,Poor,53
1,75,36,1,9,High,Good,Private,Yes,Medium,High,Graduate,5.0,3,Positive,High,Yes,3,Poor,59
4,42,91,3,5,Medium,Average,Private,Yes,High,Low,School,21.0,2,Neutral,Medium,Yes,4,Poor,70
3,40,53,2,4,Medium,Average,Private,No,Medium,Low,,21.0,5,Positive,High,Yes,4,Good,46
1,89,69,4,8,High,Poor,Private,No,Medium,High,Graduate,22.0,0,Neutral,Low,No,4,Average,74
3,66,76,3,5,High,Poor,Public,No,Medium,Medium,Postgraduate,20.0,3,Neutral,Medium,No,2,Average,68
4,92,37,3,5,Low,Average,Public,No,Low,Low,Postgraduate,18.0,4,Positive,Low,Yes,1,Poor,59
8,86,83,4,4,High,Average,Public,No,Low,High,School,2.0,1,Positive,Low,No,1,Average,89
9,79,38,2,7,Medium,Average,Public,No,Medium,Medium,Postgraduate,28.0,1,Negative,Medium,No,3,Poor,64
3,72,32,0,3,Low,,Private,No,Low,Low,Postgraduate,22.0,2,Negative,High,No,5,Average,47
6,59,83,3,7,Low,Poor,Public,No,Medium,High,Postgraduate,5.0,1,Positive,High,Yes,1,Average,71
10,53,50,1,3,Low,Good,Private,No,Low,Medium,School,20.0,0,Positive,Medium,Yes,4,Average,72
11,75,77,2,4,Low,Good,Private,Yes,Low,Medium,Postgraduate,16.0,5,Negative,Medium,No,2,Good,88
5,44,76,2,6,Medium,Good,Private,No,High,High,Graduate,16.0,0,Positive,Low,No,5,Poor,63
6,62,97,3,7,Medium,Good,Private,No,Low,Medium,Graduate,,3,Neutral,Medium,No,5,Average,87
4,84,92,4,5,Medium,Poor,Private,Yes,Low,High,School,29.0,2,Negative,Medium,Yes,2,Average,85
10,99,45,3,7,Medium,Poor,Public,No,High,High,School,4.0,5,Negative,Medium,Yes,2,Poor,85
6,95,34,3,4,Low,Average,Public,No,Medium,Medium,School,26.0,3,Neutral,Low,No,1,Good,57
7,54,40,4,6,Medium,Good,Public,Yes,High,High,Postgraduate,20.0,5,Neutral,Low,No,2,Poor,61
9,45,58,1,6,Low,Average,Private,Yes,Low,High,School,22.0,3,Positive,Low,Yes,3,Average,67
10,72,99,4,7,High,Average,Public,Yes,Low,Low,Graduate,11.0,6,Positive,Low,Yes,5,Poor,95
7,94,77,3,7,Medium,Poor,Public,No,Medium,High,Graduate,29.0,2,Neutral,Medium,Yes,5,Good,86
6,58,44,0,8,High,Average,Private,No,Low,Medium,Postgraduate,20.0,5,Neutral,Low,Yes,4,Good,60
1,52,63,4,7,High,Average,Private,No,High,High,Postgraduate,,5,Negative,Medium,No,1,Average,54
2,68,89,1,4,Medium,Poor,Public,No,Medium,Medium,Postgraduate,16.0,3,Negative,Low,No,4,Average,64
1,45,91,4,3,Low,Poor,Private,No,High,Low,Postgraduate,25.0,5,Negative,Medium,Yes,1,Poor,64
9,54,31,4,8,High,Poor,Private,No,Low,Medium,Graduate,29.0,1,Positive,High,Yes,1,Poor,55
10,55,48,2,3,Medium,Poor,Public,No,Medium,High,Graduate,,4,Negative,Low,No,1,Poor,58
10,63,78,2,5,High,Good,Public,No,Low,Medium,School,12.0,3,Neutral,Medium,No,3,Poor,80
9,62,57,3,9,High,Good,Private,No,Low,Low,Postgraduate,29.0,5,Negative,Medium,Yes,2,Good,77
7,87,77,3,4,Medium,Good,Private,No,High,Low,,6.0,0,Neutral,Low,No,2,Good,82
2,49,66,4,8,High,Average,Public,Yes,Low,Low,Graduate,16.0,6,Neutral,Low,No,3,Poor,57
6,93,78,0,6,Low,Good,Public,No,High,Medium,School,19.0,0,Positive,Medium,No,4,Poor,90
11,80,77,3,8,Low,Poor,Public,Yes,Low,Medium,Graduate,11.0,6,Positive,High,Yes,1,Poor,88
4,80,58,4,5,High,Good,Private,No,High,Medium,Graduate,12.0,1,Negative,Low,No,3,Average,70
1,88,89,4,6,High,,Public,Yes,High,Low,Postgraduate,4.0,3,Negative,High,Yes,4,Good,80
1,56,58,4,8,Medium,Good,Public,No,Medium,Medium,School,13.0,6,Negative,Medium,Yes,2,Poor,60
5,88,87,4,6,Low,Good,Public,No,Medium,Low,Postgraduate,2.0,3,Positive,Medium,No,5,Poor,83
2,95,77,4,7,High,Poor,Private,Yes,Low,Low,Postgraduate,19.0,2,Neutral,High,Yes,1,Good,78
4,83,52,2,6,Low,Poor,Private,Yes,Low,High,School,11.0,3,Neutral,Low,Yes,1,Good,65
1,84,56,1,8,High,Average,Public,Yes,Medium,High,School,1.0,3,Positive,Medium,No,1,Average,68
4,69,36,1,6,Medium,Average,Private,Yes,High,Low,,9.0,0,Negative,Low,No,2,Average,51
11,83,78,4,4,Medium,Average,Public,Yes,High,Low,Postgraduate,10.0,2,Positive,Low,Yes,1,Average,93
6,85,83,3,7,Low,Good,Public,Yes,Medium,Low,Postgraduate,3.0,3,Neutral,High,No,1,Average,86
10,49,97,0,7,Low,Good,Public,No,Medium,High,Postgraduate,8.0,5,Positive,Medium,Yes,2,Poor,92
4,94,71,4,5,High,Poor,Private,No,Low,Low,School,16.0,1,Positive,Low,No,3,Poor,80
1,58,88,0,7,High,Poor,Public,Yes,High,High,Graduate,4.0,6,Neutral,Low,Yes,4,Average,71
7,68,73,2,3,High,Average,Private,No,Medium,High,School,,3,Positive,Low,No,5,Good,76
2,41,55,1,4,Low,Poor,Private,No,High,Medium,Graduate,8.0,2,Positive,Medium,Yes,4,Average,47
9,75,52,2,5,Medium,Good,Public,Yes,High,Medium,School,7.0,1,Positive,High,No,2,Good,76
3,58,37,3,3,Medium,Poor,Private,No,Medium,Medium,Postgraduate,20.0,1,Negative,High,No,2,Average,50
8,46,82,3,6,Low,Poor,Public,No,High,High,Graduate,15.0,1,Neutral,Medium,No,4,Average,68
8,65,43,4,9,Medium,Poor,Public,Yes,Low,Low,School,23.0,0,Negative,High,Yes,2,Poor,72
3,54,36,3,3,Low,Poor,Public,Yes,Medium,Medium,School,28.0,0,Neutral,High,Yes,5,Average,42
4,86,38,3,5,High,Poor,Public,No,High,High,School,8.0,1,Neutral,High,Yes,1,Poor,60
2,95,32,2,7,Low,Average,Private,No,Medium,Low,Postgraduate,10.0,5,Neutral,High,Yes,3,Average,55
4,77,46,0,4,Medium,Average,Public,Yes,Medium,Medium,,19.0,0,Positive,High,Yes,5,Average,56
11,42,73,1,9,Low,Good,Public,Yes,High,High,School,5.0,1,Negative,Low,No,2,Good,81
11,77,75,3,5,Low,,Public,No,Low,Medium,Postgraduate,27.0,1,Neutral,Medium,Yes,3,Average,90
11,55,87,3,3,Low,Poor,Public,No,Medium,Medium,Graduate,3.0,4,Negative,Low,Yes,4,Good,78
9,41,57,2,9,Low,Average,Private,Yes,High,High,,7.0,0,Negative,Low,No,1,Good,59
2,70,43,1,3,Medium,Good,Private,Yes,Medium,Medium,Postgraduate,,4,Negative,Medium,Yes,4,Average,49
3,67,38,2,5,High,Average,Public,No,Medium,High,Graduate,17.0,5,Negative,Low,Yes,3,Average,56
11,46,55,0,9,Medium,Good,Private,Yes,High,High,School,10.0,5,Positive,High,Yes,1,Poor,71
11,69,31,2,8,Medium,Good,Public,Yes,Low,Medium,School,,1,Positive,Low,Yes,4,Average,69
4,82,63,1,8,High,Good,Public,No,High,Low,Graduate,29.0,1,Neutral,Medium,Yes,3,Average,81
5,97,48,1,5,Medium,Poor,Public,Yes,Medium,Low,Graduate,29.0,4,Neutral,Low,No,1,Average,71
1,46,68,3,8,High,Good,Private,Yes,Low,Low,Graduate,20.0,2,Positive,High,No,2,Good,55
7,75,42,0,5,High,Average,Public,Yes,Low,High,Postgraduate,15.0,1,Neutral,Medium,No,1,Poor,63
10,68,34,4,7,Low,Average,Private,Yes,Low,Medium,Graduate,2.0,5,Positive,Low,No,3,Good,62
7,63,79,3,9,Medium,Average,Private,Yes,Low,Low,Postgraduate,1.0,5,Negative,High,No,5,Average,78
9,91,52,2,5,High,Good,Public,Yes,Medium,Medium,,12.0,0,Negative,Medium,No,3,Poor,82
4,78,58,2,6,Medium,Good,Private,No,High,Low,Postgraduate,13.0,3,Positive,Medium,Yes,5,Average,67
6,43,55,1,4,Medium,,Public,Yes,High,Low,Postgraduate,12.0,6,Neutral,High,Yes,4,Average,52
11,68,86,1,4,High,Good,Private,Yes,Low,Medium,School,12.0,5,Neutral,Medium,No,2,Good,90
2,83,30,1,6,Low,Average,Private,No,Low,Medium,Graduate,7.0,3,Positive,Medium,No,1,Good,47
4,44,57,4,3,High,Poor,Private,No,High,Medium,School,7.0,3,Positive,Low,No,3,Good,53
2,94,91,4,3,Low,Average,Private,No,Low,Medium,School,6.0,4,Negative,High,Yes,2,Good,74
10,68,76,3,3,High,Poor,Public,Yes,High,Low,Postgraduate,13.0,1,Neutral,Low,Yes,5,Good,85
5,69,88,4,9,High,Good,Public,No,High,Medium,Postgraduate,21.0,5,Negative,Low,No,5,Average,87
7,68,60,1,3,Low,Poor,Public,No,Low,High,Postgraduate,9.0,5,Positive,Low,No,3,Average,66
1,65,99,3,7,Low,Good,Public,No,High,Low,Postgraduate,16.0,2,Neutral,High,Yes,5,Poor,83
10,58,78,3,6,Medium,Good,Public,Yes,High,High,School,2.0,0,Negative,Medium,Yes,2,Average,84
10,65,34,0,4,High,Average,Public,No,High,Low,Postgraduate,27.0,3,Neutral,High,Yes,2,Good,61
7,76,60,4,6,Medium,Good,Public,Yes,Low,Low,School,,6,Neutral,Medium,Yes,2,Poor,71
10,66,66,2,4,Medium,Good,Private,Yes,Medium,High,School,3.0,3,Positive,High,No,3,Good,76
6,69,44,2,3,Low,Good,Private,No,Medium,Low,Graduate,9.0,0,Negative,Medium,Yes,5,Good,56
6,90,81,0,7,Low,Average,Public,Yes,Medium,High,Graduate,12.0,3,Positive,Low,Yes,5,Good,85
8,92,98,1,5,Medium,Good,Public,Yes,Medium,Low,Postgraduate,29.0,4,Negative,Low,Yes,4,Average,95
8,69,40,0,5,Low,,Private,Yes,Medium,Medium,School,2.0,1,Positive,Medium,Yes,1,Average,58
6,42,72,1,8,High,Poor,Private,Yes,Low,Low,School,19.0,1,Positive,Low,No,1,Average,63
3,98,99,4,3,Low,Average,Public,Yes,Low,High,School,,2,Positive,High,No,5,Average,81
5,97,52,4,3,Low,Average,Public,No,Medium,Medium,Graduate,,4,Negative,High,Yes,5,Good,71
2,82,69,3,6,High,Good,Private,Yes,Medium,Medium,School,23.0,2,Positive,High,Yes,2,Poor,76
5,46,92,3,7,Low,Average,Private,Yes,High,Medium,School,,3,Neutral,Medium,Yes,3,Average,78
9,88,31,3,7,Medium,Poor,Private,Yes,High,Medium,School,13.0,5,Positive,Medium,No,5,Poor,60
10,96,76,3,6,Medium,Average,Private,Yes,High,Low,Graduate,14.0,6,Neutral,High,No,4,Good,89
1,48,59,2,7,Medium,Good,Private,No,Medium,High,Postgraduate,8.0,1,Negative,Medium,No,4,Good,51
10,92,45,3,9,Low,Poor,Public,No,Medium,Medium,Postgraduate,9.0,6,Neutral,High,No,5,Poor,79
5,80,88,3,9,Low,Good,Private,Yes,Low,High,Postgraduate,13.0,2,Neutral,Low,No,1,Good,88
6,81,76,3,7,Low,Good,Public,Yes,High,High,Graduate,17.0,6,Neutral,Low,Yes,3,Average,88
11,52,59,1,9,Medium,Average,Private,No,High,Medium,Graduate,6.0,2,Neutral,Low,Yes,4,Good,76
7,54,38,3,5,Low,Good,Public,Yes,Low,High,Postgraduate,20.0,4,Neutral,High,No,5,Average,52
9,93,94,0,7,High,Poor,Public,Yes,Low,High,Postgraduate,10.0,6,Negative,Medium,Yes,5,Good,95
6,44,88,3,9,Low,Poor,Public,No,Low,High,,11.0,5,Negative,High,No,2,Average,74
5,68,93,3,3,Medium,Poor,Public,No,High,High,Postgraduate,10.0,3,Negative,High,Yes,4,Poor,79
7,74,37,2,5,High,Poor,Public,Yes,Low,Low,School,21.0,0,Negative,High,No,2,Good,59
1,66,81,3,3,High,Average,Private,No,Medium,Low,Graduate,6.0,4,Negative,Low,Yes,3,Good,64
11,66,47,1,3,Medium,Poor,Public,Yes,Medium,Low,Postgraduate,6.0,4,Negative,Low,Yes,3,Average,67
5,47,87,4,9,High,,Private,Yes,Medium,High,Postgraduate,15.0,3,Positive,Low,Yes,4,Average,71
2,71,78,3,9,High,Good,Public,Yes,Low,Low,Graduate,7.0,0,Neutral,High,Yes,2,Poor,75
4,59,61,3,6,High,Good,Private,Yes,High,Medium,Graduate,25.0,4,Negative,Medium,No,1,Average,65
7,49,77,3,8,High,Average,Public,No,High,High,School,,2,Positive,Medium,Yes,2,Poor,74
5,52,74,2,7,High,Good,Public,No,Low,Low,,20.0,2,Negative,Medium,No,4,Good,70
6,68,83,4,7,Low,Good,Private,No,Low,Low,Graduate,9.0,2,Negative,Medium,No,4,Average,76
2,74,75,2,7,Medium,Poor,Private,Yes,High,High,School,1.0,5,Positive,Medium,No,2,Average,63
3,93,60,2,7,Medium,Good,Private,No,Medium,High,Postgraduate,25.0,5,Negative,Medium,Yes,5,Good,68
7,47,66,2,9,Low,Good,Private,Yes,Medium,High,Graduate,28.0,6,Neutral,High,No,5,Poor,72
11,68,45,1,5,Low,,Private,No,High,Medium,Postgraduate,24.0,2,Neutral,Low,No,1,Poor,72
2,70,75,4,4,Medium,Poor,Public,Yes,Low,Low,School,16.0,0,Positive,Medium,Yes,1,Average,69
6,80,75,1,3,Medium,Good,Public,Yes,Medium,Medium,Graduate,,6,Negative,Low,No,1,Good,82
5,69,90,1,8,Low,Good,Public,No,Medium,Low,School,23.0,5,Neutral,High,Yes,4,Average,81
10,61,75,4,8,Low,Average,Private,Yes,Medium,High,Postgraduate,,3,Positive,Medium,No,4,Poor,78
1,60,80,1,4,High,Good,Public,Yes,Low,Low,School,18.0,3,Neutral,Low,No,5,Poor,71
11,51,91,4,4,Low,Poor,Private,No,Low,High,Graduate,8.0,0,Positive,High,Yes,2,Poor,82
10,50,64,3,4,Low,Poor,Public,No,Medium,Low,Graduate,22.0,3,Positive,High,No,3,Good,73
11,41,71,2,9,High,Poor,Private,Yes,Low,Medium,,15.0,2,Neutral,Medium,Yes,2,Good,77
4,89,74,1,5,High,Average,Private,Yes,High,Low,Postgraduate,6.0,0,Negative,Low,No,5,Good,76
11,80,97,4,4,Medium,Poor,Public,Yes,Low,High,Postgraduate,28.0,2,Positive,Medium,Yes,5,Good,91
2,41,76,0,5,Medium,Poor,Private,Yes,High,Medium,Postgraduate,27.0,3,Neutral,Medium,Yes,5,Average,59
4,73,59,1,9,Low,Poor,Public,No,Medium,Medium,Graduate,21.0,6,Neutral,Medium,Yes,5,Poor,65
1,42,53,1,6,High,Poor,Public,No,Medium,Low,Graduate,,4,Neutral,Medium,No,4,Poor,44
2,55,95,4,6,High,Poor,Private,Yes,High,Low,Graduate,,0,Positive,High,No,1,Average,75
8,90,72,0,8,Medium,Poor,Public,Yes,Medium,Medium,School,,1,Negative,High,No,1,Average,86
6,43,63,0,6,Medium,Average,Private,Yes,Medium,Low,,24.0,6,Neutral,High,Yes,2,Average,60
2,62,52,3,5,Low,Poor,Private,Yes,Medium,High,Postgraduate,15.0,1,Neutral,Low,No,2,Average,53
6,96,90,1,5,High,Good,Public,No,Low,High,,29.0,5,Positive,Medium,No,5,Average,95
10,89,66,2,3,Medium,Average,Private,No,Low,Low,Postgraduate,10.0,2,Negative,High,No,5,Good,81
9,59,42,1,4,Low,,Private,No,High,Medium,Graduate,9.0,3,Positive,High,Yes,3,Average,59
